SK_ID_CURR,PRED
149741,0.08446259147484073
363290,0.05930888575458392
436006,0.05930888575458392
377703,0.05930888575458392
188624,0.05930888575458392
454397,0.08446259147484073
358007,0.08446259147484073
140209,0.08446259147484073
234837,0.05930888575458392
269983,0.08446259147484073
435574,0.08446259147484073
299809,0.08446259147484073
386485,0.0723104634026527
269948,0.08446259147484073
280976,0.08446259147484073
238068,0.08446259147484073
304049,0.08446259147484073
414990,0.08446259147484073
217203,0.0723104634026527
376182,0.05930888575458392
105944,0.08446259147484073
141357,0.0723104634026527
309630,0.05930888575458392
242368,0.08446259147484073
442101,0.08446259147484073
398068,0.08446259147484073
200440,0.08446259147484073
130746,0.08446259147484073
391997,0.08446259147484073
290025,0.08446259147484073
343846,0.08446259147484073
126485,0.0723104634026527
104163,0.08446259147484073
362585,0.08446259147484073
208568,0.0723104634026527
223220,0.08446259147484073
115449,0.08446259147484073
157918,0.0723104634026527
235847,0.0723104634026527
424643,0.0723104634026527
260115,0.08446259147484073
101029,0.05930888575458392
209683,0.08446259147484073
332916,0.08446259147484073
170649,0.05930888575458392
148754,0.08446259147484073
322016,0.08446259147484073
410057,0.05930888575458392
400391,0.08446259147484073
303311,0.08446259147484073
306375,0.08446259147484073
349106,0.08446259147484073
276461,0.0723104634026527
410126,0.08446259147484073
150037,0.08446259147484073
454632,0.08446259147484073
174402,0.0723104634026527
261588,0.08446259147484073
348830,0.08446259147484073
340159,0.08446259147484073
389531,0.0723104634026527
162563,0.08446259147484073
334705,0.08446259147484073
304569,0.08446259147484073
310542,0.08446259147484073
308062,0.08446259147484073
261605,0.0723104634026527
322239,0.0723104634026527
117154,0.08446259147484073
364023,0.0723104634026527
348864,0.08446259147484073
345535,0.05930888575458392
228272,0.08446259147484073
418424,0.08446259147484073
383965,0.0723104634026527
145408,0.05930888575458392
427237,0.0723104634026527
264554,0.08446259147484073
174096,0.08446259147484073
354555,0.08446259147484073
410575,0.05930888575458392
186995,0.08446259147484073
283181,0.08446259147484073
434215,0.08446259147484073
337331,0.08446259147484073
424061,0.08446259147484073
232858,0.0723104634026527
176976,0.05930888575458392
289643,0.08446259147484073
261786,0.0723104634026527
160826,0.08446259147484073
148685,0.08446259147484073
184353,0.0723104634026527
129079,0.0723104634026527
169069,0.08446259147484073
196926,0.08446259147484073
221111,0.08446259147484073
167852,0.05930888575458392
297652,0.08446259147484073
181938,0.08446259147484073
293370,0.0723104634026527
421379,0.08446259147484073
332561,0.08446259147484073
340723,0.08446259147484073
229097,0.0723104634026527
175449,0.0723104634026527
193445,0.0723104634026527
330554,0.08446259147484073
302817,0.0723104634026527
424238,0.08446259147484073
175232,0.08446259147484073
390273,0.08446259147484073
187554,0.08446259147484073
283526,0.08446259147484073
422721,0.08446259147484073
416240,0.08446259147484073
259330,0.08446259147484073
434371,0.08446259147484073
382582,0.08446259147484073
197878,0.08446259147484073
189555,0.08446259147484073
273167,0.08446259147484073
241255,0.08446259147484073
168675,0.08446259147484073
260249,0.08446259147484073
181438,0.0723104634026527
247375,0.08446259147484073
426054,0.08446259147484073
264562,0.08446259147484073
133340,0.08446259147484073
325719,0.08446259147484073
447395,0.08446259147484073
452598,0.08446259147484073
311400,0.08446259147484073
341080,0.08446259147484073
373081,0.08446259147484073
404162,0.08446259147484073
242418,0.08446259147484073
237969,0.0723104634026527
360771,0.08446259147484073
231795,0.08446259147484073
146290,0.0723104634026527
421260,0.08446259147484073
315059,0.0723104634026527
282509,0.08446259147484073
182155,0.08446259147484073
107722,0.08446259147484073
396388,0.08446259147484073
330258,0.05930888575458392
341315,0.08446259147484073
320906,0.08446259147484073
212236,0.0723104634026527
235119,0.05930888575458392
292404,0.08446259147484073
229696,0.08446259147484073
258282,0.08446259147484073
215108,0.05930888575458392
274567,0.0723104634026527
432205,0.08446259147484073
353839,0.08446259147484073
327514,0.08446259147484073
285013,0.08446259147484073
442313,0.08446259147484073
404195,0.08446259147484073
438392,0.08446259147484073
309398,0.08446259147484073
219282,0.08446259147484073
260308,0.08446259147484073
135148,0.05930888575458392
445234,0.08446259147484073
168834,0.0723104634026527
329599,0.08446259147484073
362760,0.08446259147484073
163956,0.08446259147484073
445122,0.08446259147484073
251032,0.08446259147484073
351312,0.0723104634026527
302118,0.08446259147484073
359576,0.05930888575458392
171282,0.08446259147484073
352937,0.0723104634026527
449162,0.08446259147484073
421092,0.08446259147484073
141802,0.08446259147484073
108833,0.08446259147484073
148965,0.08446259147484073
121902,0.08446259147484073
100242,0.08446259147484073
169654,0.08446259147484073
276094,0.0723104634026527
415451,0.0723104634026527
248819,0.0723104634026527
389326,0.0723104634026527
210540,0.08446259147484073
439749,0.08446259147484073
320069,0.08446259147484073
393996,0.08446259147484073
198943,0.08446259147484073
311392,0.05930888575458392
291040,0.08446259147484073
173126,0.05930888575458392
442873,0.0723104634026527
319254,0.05930888575458392
426528,0.08446259147484073
